Date,Time,Booking ID,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled  by Customer,Reason for Cancelling by Customer,Cancelled Rides by Driver,Reason for Cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method_Cash,Payment Method_UPI,Payment Method_Unknown,Payment Method_Wallet,Booking Status_Cancelled by Driver,Booking Status_Incomplete,Booking Status_Success,Hour
28/01/2024,19:00:00,CNR2807374,114256,0,Area-13,Area-40,10.39,15.75,1,AC is not working,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,19
19/01/2024,22:00:00,CNR1648419,953202,0,Area-5,Area-21,15.31,23.05,0,Unknown,0,Unknown,0,Unknown,1397.05,34.0,4.8,3.3,False,False,False,False,False,False,True,22
29/01/2024,1:00:00,CNR3716188,944410,1,Area-33,Area-27,18.56,24.8,0,Unknown,0,Unknown,0,Unknown,1093.97,5.45,4.4,4.3,False,False,False,False,False,False,True,1
05/01/2024,5:00:00,CNR9691883,373111,1,Area-13,Area-9,6.04,6.68,0,Unknown,0,Unknown,0,Unknown,1673.34,33.73,3.9,4.0,False,False,False,False,False,False,True,5
03/01/2024,3:00:00,CNR7814053,137323,1,Area-10,Area-5,10.39,15.75,1,Driver asked to cancel,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,3
15/01/2024,19:00:00,CNR6635319,975335,1,Area-38,Area-45,18.98,19.08,0,Unknown,0,Unknown,0,Unknown,578.71,36.48,4.5,4.9,True,False,False,False,False,False,True,19
05/01/2024,0:00:00,CNR5042755,736666,0,Area-13,Area-26,7.61,17.46,0,Unknown,0,Unknown,0,Unknown,872.31,37.13,3.1,4.2,False,True,False,False,False,False,True,0
25/01/2024,13:00:00,CNR8198902,375264,0,Area-33,Area-42,7.42,17.93,0,Unknown,0,Unknown,0,Unknown,1037.89,36.83,3.8,4.9,True,False,False,False,False,False,True,13
04/01/2024,13:00:00,CNR1718846,506326,0,Area-10,Area-21,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,13
16/01/2024,13:00:00,CNR2859033,515006,0,Area-14,Area-8,11.21,10.3,0,Unknown,0,Unknown,0,Unknown,1227.64,7.73,3.3,4.0,True,False,False,False,False,False,True,13
03/01/2024,18:00:00,CNR0761859,993266,0,Area-2,Area-1,10.39,15.75,0,Unknown,0,Unknown,1,Customer Demand,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,18
29/01/2024,23:00:00,CNR6618036,802009,0,Area-15,Area-22,14.16,16.16,0,Unknown,0,Unknown,0,Unknown,482.42,11.49,4.4,3.7,True,False,False,False,False,False,True,23
23/01/2024,3:00:00,CNR0422962,609043,1,Area-36,Area-10,3.54,5.99,0,Unknown,0,Unknown,0,Unknown,756.39,7.24,4.1,4.9,False,False,False,True,False,False,True,3
27/01/2024,5:00:00,CNR1756368,204960,0,Area-32,Area-7,4.83,6.23,0,Unknown,0,Unknown,0,Unknown,1566.88,4.03,4.0,3.4,True,False,False,False,False,False,True,5
30/01/2024,4:00:00,CNR1690836,692393,0,Area-48,Area-50,19.06,1.33,0,Unknown,0,Unknown,0,Unknown,177.01,31.49,4.9,3.9,False,True,False,False,False,False,True,4
24/01/2024,13:00:00,CNR6669039,958213,1,Area-30,Area-38,16.36,19.34,0,Unknown,0,Unknown,0,Unknown,1230.65,32.53,4.3,4.5,False,True,False,False,False,False,True,13
27/01/2024,15:00:00,CNR7657693,530594,1,Area-29,Area-36,17.14,18.71,0,Unknown,0,Unknown,0,Unknown,1324.42,20.07,3.1,3.7,False,False,False,True,False,False,True,15
15/01/2024,1:00:00,CNR5920397,959628,1,Area-30,Area-6,4.31,22.93,0,Unknown,0,Unknown,0,Unknown,176.89,42.98,3.1,4.6,True,False,False,False,False,False,True,1
15/01/2024,2:00:00,CNR8353479,878956,0,Area-24,Area-12,11.35,22.85,0,Unknown,0,Unknown,0,Unknown,1485.1,29.72,3.3,3.3,False,True,False,False,False,False,True,2
17/01/2024,11:00:00,CNR0563486,612626,0,Area-10,Area-45,2.45,26.02,0,Unknown,0,Unknown,0,Unknown,1442.5,47.8,4.4,3.1,False,False,False,True,False,False,True,11
02/01/2024,2:00:00,CNR3239901,191775,0,Area-45,Area-17,10.39,15.75,1,AC is not working,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,2
07/01/2024,13:00:00,CNR1569913,870606,0,Area-50,Area-17,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,13
02/01/2024,16:00:00,CNR5878290,723303,1,Area-48,Area-12,10.39,15.75,0,Unknown,0,Unknown,1,Customer Demand,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,16
01/01/2024,6:00:00,CNR4051605,161084,1,Area-45,Area-39,10.39,15.75,0,Unknown,0,Unknown,1,Customer Demand,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,6
23/01/2024,19:00:00,CNR4576247,839602,1,Area-31,Area-38,18.44,20.05,0,Unknown,0,Unknown,0,Unknown,688.7,10.72,3.0,4.3,False,False,False,False,False,False,True,19
15/01/2024,22:00:00,CNR5324179,894081,0,Area-29,Area-23,3.95,7.06,0,Unknown,0,Unknown,0,Unknown,371.64,8.26,4.5,3.8,True,False,False,False,False,False,True,22
20/01/2024,11:00:00,CNR2635359,958383,1,Area-37,Area-15,10.39,15.75,0,Unknown,0,Unknown,1,Vehicle Breakdown,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,11
11/01/2024,17:00:00,CNR8188184,270693,0,Area-29,Area-14,15.23,28.78,0,Unknown,0,Unknown,0,Unknown,1813.54,7.47,3.8,4.7,False,False,False,True,False,False,True,17
01/01/2024,13:00:00,CNR2976522,353217,0,Area-40,Area-38,10.38,9.05,0,Unknown,0,Unknown,0,Unknown,1766.44,44.72,3.5,3.9,True,False,False,False,False,False,True,13
13/01/2024,4:00:00,CNR2294781,841113,1,Area-30,Area-30,14.29,24.41,0,Unknown,0,Unknown,0,Unknown,384.65,8.47,4.6,3.7,False,False,False,False,False,False,True,4
30/01/2024,7:00:00,CNR7572110,687292,0,Area-49,Area-36,6.86,10.01,0,Unknown,0,Unknown,0,Unknown,863.57,18.83,3.9,4.8,True,False,False,False,False,False,True,7
24/01/2024,10:00:00,CNR0367702,735886,1,Area-21,Area-20,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,10
05/01/2024,10:00:00,CNR1813151,171611,0,Area-43,Area-42,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,10
17/01/2024,22:00:00,CNR3544425,285859,1,Area-35,Area-30,3.73,12.99,0,Unknown,0,Unknown,0,Unknown,308.86,20.48,3.8,3.4,True,False,False,False,False,False,True,22
17/01/2024,10:00:00,CNR4728725,427041,0,Area-6,Area-29,11.31,22.75,0,Unknown,0,Unknown,0,Unknown,514.63,41.7,4.3,3.5,True,False,False,False,False,False,True,10
26/01/2024,17:00:00,CNR8327647,372116,0,Area-14,Area-34,10.39,15.75,1,AC is not working,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,17
23/01/2024,8:00:00,CNR7559854,918249,0,Area-2,Area-30,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,8
29/01/2024,6:00:00,CNR8892250,502370,0,Area-24,Area-26,6.72,17.82,0,Unknown,0,Unknown,0,Unknown,448.44,37.51,3.6,3.1,False,False,False,False,False,False,True,6
01/01/2024,18:00:00,CNR7800726,578076,0,Area-7,Area-12,5.51,10.38,0,Unknown,0,Unknown,0,Unknown,1000.93,46.75,4.6,3.7,True,False,False,False,False,False,True,18
25/01/2024,22:00:00,CNR1785538,160061,0,Area-12,Area-43,10.39,15.75,0,Unknown,0,Unknown,1,Vehicle Breakdown,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,22
17/01/2024,19:00:00,CNR5737398,642196,0,Area-44,Area-1,16.57,15.0,0,Unknown,0,Unknown,0,Unknown,863.98,8.08,3.6,3.1,False,False,False,True,False,False,True,19
17/01/2024,0:00:00,CNR1513972,612649,1,Area-14,Area-2,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,0
27/01/2024,14:00:00,CNR3974462,121331,1,Area-20,Area-43,10.39,15.75,1,Driver is not moving towards pickup location,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,14
23/01/2024,15:00:00,CNR3667611,127340,1,Area-29,Area-20,10.39,15.75,1,Driver asked to cancel,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,15
03/01/2024,6:00:00,CNR2851663,600453,0,Area-17,Area-12,2.1,19.43,0,Unknown,0,Unknown,0,Unknown,477.98,20.93,4.9,4.6,False,False,False,True,False,False,True,6
07/01/2024,5:00:00,CNR5297532,956478,0,Area-5,Area-25,11.08,13.62,0,Unknown,0,Unknown,0,Unknown,1470.14,14.8,3.2,4.6,False,False,False,True,False,False,True,5
01/01/2024,18:00:00,CNR7201909,897672,0,Area-18,Area-13,4.11,10.57,0,Unknown,0,Unknown,0,Unknown,1584.95,12.84,4.6,3.6,False,True,False,False,False,False,True,18
07/01/2024,23:00:00,CNR9585625,376702,1,Area-26,Area-43,2.69,4.69,0,Unknown,0,Unknown,0,Unknown,63.77,29.09,3.5,3.8,True,False,False,False,False,False,True,23
21/01/2024,16:00:00,CNR2376022,938938,0,Area-22,Area-6,19.57,14.99,0,Unknown,0,Unknown,0,Unknown,1056.32,2.77,3.1,4.8,False,False,False,True,False,False,True,16
30/01/2024,23:00:00,CNR5919032,483952,0,Area-24,Area-3,14.1,26.82,0,Unknown,0,Unknown,0,Unknown,1506.77,3.51,4.3,3.6,True,False,False,False,False,False,True,23
16/01/2024,11:00:00,CNR8249434,785900,0,Area-43,Area-15,6.43,9.46,0,Unknown,0,Unknown,0,Unknown,1163.91,47.26,4.0,4.7,True,False,False,False,False,False,True,11
25/01/2024,16:00:00,CNR2412219,542473,1,Area-5,Area-5,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,16
18/01/2024,19:00:00,CNR8339212,130690,1,Area-27,Area-15,17.63,4.5,0,Unknown,0,Unknown,0,Unknown,674.31,7.07,3.1,4.1,True,False,False,False,False,False,True,19
29/01/2024,12:00:00,CNR6811355,548364,0,Area-13,Area-13,12.21,19.98,0,Unknown,0,Unknown,0,Unknown,1629.63,19.2,3.9,3.3,False,False,False,True,False,False,True,12
08/01/2024,3:00:00,CNR2483041,995639,1,Area-19,Area-7,9.0,17.36,0,Unknown,0,Unknown,0,Unknown,1256.59,24.48,4.5,4.8,False,True,False,False,False,False,True,3
10/01/2024,7:00:00,CNR8230259,114176,0,Area-5,Area-19,3.67,24.56,0,Unknown,0,Unknown,0,Unknown,1511.48,16.84,4.6,3.7,False,False,False,True,False,False,True,7
14/01/2024,9:00:00,CNR9656240,359100,1,Area-7,Area-38,10.39,15.75,1,Driver is not moving towards pickup location,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,9
25/01/2024,22:00:00,CNR1082953,451240,1,Area-43,Area-13,10.39,15.75,1,AC is not working,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,22
20/01/2024,15:00:00,CNR6632548,939222,1,Area-14,Area-40,6.4,13.65,0,Unknown,0,Unknown,0,Unknown,986.2,7.63,4.2,4.0,True,False,False,False,False,False,True,15
15/01/2024,4:00:00,CNR9739902,946904,1,Area-42,Area-3,16.48,18.85,0,Unknown,0,Unknown,0,Unknown,94.31,10.76,4.8,3.3,True,False,False,False,False,False,True,4
10/01/2024,4:00:00,CNR1725452,831013,0,Area-30,Area-43,6.67,14.21,0,Unknown,0,Unknown,0,Unknown,1332.04,6.0,4.6,4.7,False,True,False,False,False,False,True,4
03/01/2024,3:00:00,CNR0985812,577313,0,Area-36,Area-11,16.53,10.58,0,Unknown,0,Unknown,0,Unknown,461.74,40.74,4.4,3.9,True,False,False,False,False,False,True,3
11/01/2024,13:00:00,CNR0591819,990788,1,Area-18,Area-36,10.39,15.75,1,Driver is not moving towards pickup location,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,13
13/01/2024,22:00:00,CNR3300826,315281,0,Area-20,Area-1,8.61,17.87,0,Unknown,0,Unknown,0,Unknown,429.02,3.86,3.8,3.1,False,False,False,True,False,False,True,22
19/01/2024,16:00:00,CNR9531309,224934,1,Area-4,Area-14,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,16
28/01/2024,17:00:00,CNR2112978,465557,0,Area-9,Area-46,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,17
04/01/2024,20:00:00,CNR5955135,740774,0,Area-23,Area-41,10.39,15.75,1,Wrong Address,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,20
22/01/2024,17:00:00,CNR0955153,147577,1,Area-17,Area-20,10.39,15.75,0,Unknown,0,Unknown,1,Vehicle Breakdown,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,17
27/01/2024,19:00:00,CNR3569714,655150,1,Area-36,Area-29,9.94,14.92,0,Unknown,0,Unknown,0,Unknown,513.49,44.89,3.4,4.2,False,False,False,False,False,False,True,19
29/01/2024,6:00:00,CNR2919500,326591,0,Area-30,Area-48,3.57,2.7,0,Unknown,0,Unknown,0,Unknown,1359.49,30.37,4.3,3.6,False,True,False,False,False,False,True,6
28/01/2024,14:00:00,CNR9753078,816721,1,Area-43,Area-41,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,14
20/01/2024,23:00:00,CNR1436071,916939,0,Area-11,Area-17,10.39,15.75,0,Unknown,0,Unknown,1,Other Issue,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,23
29/01/2024,21:00:00,CNR6114086,176955,0,Area-23,Area-29,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,21
01/01/2024,18:00:00,CNR3063711,543031,0,Area-24,Area-25,10.39,15.75,1,Driver asked to cancel,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,18
07/01/2024,8:00:00,CNR2114414,933517,0,Area-36,Area-44,14.14,25.48,0,Unknown,0,Unknown,0,Unknown,461.15,33.55,4.1,3.8,True,False,False,False,False,False,True,8
22/01/2024,7:00:00,CNR5404103,773037,1,Area-43,Area-46,9.99,7.02,0,Unknown,0,Unknown,0,Unknown,1106.58,47.38,3.4,4.2,False,False,False,True,False,False,True,7
16/01/2024,4:00:00,CNR3807348,485529,1,Area-40,Area-34,11.31,6.4,0,Unknown,0,Unknown,0,Unknown,1735.1,48.68,4.6,4.7,False,True,False,False,False,False,True,4
26/01/2024,8:00:00,CNR6176301,999045,0,Area-22,Area-18,5.44,27.44,0,Unknown,0,Unknown,0,Unknown,381.55,48.32,3.7,5.0,False,True,False,False,False,False,True,8
03/01/2024,0:00:00,CNR2429791,852719,1,Area-11,Area-23,14.89,5.39,0,Unknown,0,Unknown,0,Unknown,250.49,10.8,4.1,4.5,True,False,False,False,False,False,True,0
22/01/2024,17:00:00,CNR4612200,506160,1,Area-11,Area-19,11.36,3.96,0,Unknown,0,Unknown,0,Unknown,343.95,2.78,4.0,4.4,False,False,False,False,False,False,True,17
28/01/2024,2:00:00,CNR4264114,254092,0,Area-48,Area-28,12.04,9.82,0,Unknown,0,Unknown,0,Unknown,984.22,25.72,4.2,3.4,False,True,False,False,False,False,True,2
02/01/2024,1:00:00,CNR7170474,192133,1,Area-26,Area-28,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,1
13/01/2024,4:00:00,CNR4147935,648524,1,Area-18,Area-17,16.11,24.84,0,Unknown,0,Unknown,0,Unknown,1529.23,19.09,3.2,4.2,False,False,False,False,False,False,True,4
21/01/2024,19:00:00,CNR1504249,463750,1,Area-6,Area-42,14.81,20.2,0,Unknown,0,Unknown,0,Unknown,1592.91,36.7,3.2,3.5,False,False,False,True,False,False,True,19
15/01/2024,14:00:00,CNR2998409,928841,0,Area-17,Area-38,10.39,15.75,1,Driver asked to cancel,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,14
04/01/2024,18:00:00,CNR3914387,918312,1,Area-29,Area-41,10.39,15.75,0,Unknown,0,Unknown,1,Other Issue,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,18
10/01/2024,10:00:00,CNR6781358,806944,0,Area-23,Area-29,3.87,11.65,0,Unknown,0,Unknown,0,Unknown,1461.46,42.19,4.5,3.9,False,True,False,False,False,False,True,10
09/01/2024,22:00:00,CNR8107215,768341,0,Area-24,Area-41,2.89,6.29,0,Unknown,0,Unknown,0,Unknown,615.03,11.39,3.3,4.7,True,False,False,False,False,False,True,22
19/01/2024,19:00:00,CNR4153579,552110,0,Area-16,Area-41,10.39,15.75,0,Unknown,0,Unknown,1,Vehicle Breakdown,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,19
20/01/2024,19:00:00,CNR6453320,351934,1,Area-37,Area-10,10.74,28.0,0,Unknown,0,Unknown,0,Unknown,1834.11,17.78,4.0,3.9,True,False,False,False,False,False,True,19
23/01/2024,20:00:00,CNR9780923,105763,1,Area-47,Area-11,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,20
04/01/2024,8:00:00,CNR7492351,416226,0,Area-2,Area-41,14.94,29.88,0,Unknown,0,Unknown,0,Unknown,370.05,32.9,4.5,4.4,False,False,False,False,False,False,True,8
27/01/2024,15:00:00,CNR1606280,780645,1,Area-19,Area-18,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,15
23/01/2024,21:00:00,CNR7815567,586751,0,Area-39,Area-6,19.1,21.88,0,Unknown,0,Unknown,0,Unknown,507.13,3.0,4.3,4.4,False,True,False,False,False,False,True,21
10/01/2024,12:00:00,CNR9707996,202037,0,Area-20,Area-9,1.25,3.19,0,Unknown,0,Unknown,0,Unknown,930.21,9.73,3.9,5.0,False,False,False,False,False,False,True,12
15/01/2024,16:00:00,CNR5533959,275294,1,Area-12,Area-39,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,16
12/01/2024,16:00:00,CNR8495957,672710,0,Area-44,Area-5,4.18,26.09,0,Unknown,0,Unknown,0,Unknown,1964.32,25.31,3.8,3.7,False,False,False,False,False,False,True,16
11/01/2024,6:00:00,CNR4647553,456231,1,Area-12,Area-33,6.01,28.39,0,Unknown,0,Unknown,0,Unknown,1072.1,28.96,3.3,4.3,False,False,False,False,False,False,True,6
25/01/2024,11:00:00,CNR5559472,754527,1,Area-43,Area-40,17.49,3.23,0,Unknown,0,Unknown,0,Unknown,452.51,27.15,4.2,3.3,False,True,False,False,False,False,True,11
12/01/2024,9:00:00,CNR9764988,304210,1,Area-4,Area-47,18.34,20.27,0,Unknown,0,Unknown,0,Unknown,1370.73,2.9,4.2,4.8,False,False,False,False,False,False,True,9
09/01/2024,0:00:00,CNR2788369,221341,1,Area-25,Area-45,6.91,5.15,0,Unknown,0,Unknown,0,Unknown,1811.25,24.65,3.8,3.0,False,False,False,False,False,False,True,0
04/01/2024,11:00:00,CNR0436263,377094,1,Area-6,Area-41,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,11
26/01/2024,9:00:00,CNR5542147,432637,0,Area-10,Area-45,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,9
15/01/2024,20:00:00,CNR5506814,390326,0,Area-16,Area-14,17.93,22.3,0,Unknown,0,Unknown,0,Unknown,1708.17,25.03,3.9,4.3,False,False,False,False,False,False,True,20
01/01/2024,14:00:00,CNR4788844,417960,1,Area-16,Area-29,7.79,4.29,0,Unknown,0,Unknown,0,Unknown,1578.14,3.93,4.3,4.6,False,False,False,True,False,False,True,14
28/01/2024,21:00:00,CNR6108918,634579,0,Area-31,Area-16,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,21
23/01/2024,17:00:00,CNR8199821,674246,1,Area-21,Area-37,11.44,26.25,0,Unknown,0,Unknown,0,Unknown,342.34,10.96,3.5,4.6,False,False,False,False,False,False,True,17
24/01/2024,4:00:00,CNR7583807,127218,0,Area-32,Area-30,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,4
07/01/2024,5:00:00,CNR3811218,873621,1,Area-40,Area-50,13.13,8.84,0,Unknown,0,Unknown,0,Unknown,476.17,36.08,4.4,4.6,False,False,False,True,False,False,True,5
08/01/2024,11:00:00,CNR2736175,401023,1,Area-2,Area-9,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,11
04/01/2024,7:00:00,CNR3494990,420284,0,Area-5,Area-27,9.96,2.94,0,Unknown,0,Unknown,0,Unknown,1883.96,5.25,4.4,3.2,False,True,False,False,False,False,True,7
06/01/2024,20:00:00,CNR0641516,709039,1,Area-11,Area-28,8.94,12.13,0,Unknown,0,Unknown,0,Unknown,1304.48,47.85,4.9,3.7,False,False,False,True,False,False,True,20
26/01/2024,23:00:00,CNR5714104,999440,1,Area-25,Area-36,15.64,11.31,0,Unknown,0,Unknown,0,Unknown,305.97,9.02,3.3,3.7,True,False,False,False,False,False,True,23
03/01/2024,21:00:00,CNR5731810,988899,0,Area-9,Area-11,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,21
07/01/2024,5:00:00,CNR0837653,356373,0,Area-34,Area-4,9.64,9.41,0,Unknown,0,Unknown,0,Unknown,217.43,3.86,4.0,4.0,False,False,False,False,False,False,True,5
02/01/2024,9:00:00,CNR9887258,345034,1,Area-36,Area-5,14.98,11.49,0,Unknown,0,Unknown,0,Unknown,187.55,7.83,4.0,3.8,False,True,False,False,False,False,True,9
17/01/2024,11:00:00,CNR9271368,923232,1,Area-46,Area-10,4.97,28.19,0,Unknown,0,Unknown,0,Unknown,132.48,48.25,4.8,4.4,False,False,False,True,False,False,True,11
06/01/2024,3:00:00,CNR7323861,831399,1,Area-50,Area-42,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,3
11/01/2024,23:00:00,CNR0816619,144394,1,Area-38,Area-4,10.39,15.75,0,Unknown,0,Unknown,1,Customer Demand,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,23
15/01/2024,18:00:00,CNR6845231,716552,0,Area-15,Area-44,4.53,28.14,0,Unknown,0,Unknown,0,Unknown,1518.61,46.27,3.4,3.1,False,False,False,False,False,False,True,18
22/01/2024,15:00:00,CNR7197512,296044,0,Area-29,Area-41,10.39,15.75,1,AC is not working,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,15
15/01/2024,16:00:00,CNR5969140,437104,1,Area-13,Area-21,8.8,9.66,0,Unknown,0,Unknown,0,Unknown,1597.98,15.57,4.4,3.3,False,True,False,False,False,False,True,16
03/01/2024,1:00:00,CNR1956847,962963,0,Area-36,Area-49,12.31,23.7,0,Unknown,0,Unknown,0,Unknown,1250.19,27.48,4.8,3.7,False,True,False,False,False,False,True,1
22/01/2024,13:00:00,CNR0987238,524998,1,Area-6,Area-41,10.39,15.75,1,Wrong Address,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,13
23/01/2024,21:00:00,CNR6463106,511703,1,Area-5,Area-9,19.83,29.8,0,Unknown,0,Unknown,0,Unknown,613.46,19.23,3.8,5.0,False,True,False,False,False,False,True,21
01/01/2024,19:00:00,CNR0796919,796963,0,Area-14,Area-39,2.54,5.2,0,Unknown,0,Unknown,0,Unknown,1007.42,6.47,3.8,4.6,False,False,False,True,False,False,True,19
12/01/2024,6:00:00,CNR4503087,348703,0,Area-36,Area-28,18.46,1.29,0,Unknown,0,Unknown,0,Unknown,323.01,9.17,4.2,4.9,True,False,False,False,False,False,True,6
12/01/2024,5:00:00,CNR0607659,121885,0,Area-17,Area-11,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,5
13/01/2024,2:00:00,CNR5029118,177468,1,Area-7,Area-32,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,2
27/01/2024,6:00:00,CNR1262159,843723,1,Area-19,Area-18,5.66,28.46,0,Unknown,0,Unknown,0,Unknown,738.29,28.87,4.5,3.4,False,True,False,False,False,False,True,6
21/01/2024,1:00:00,CNR9549581,978206,1,Area-5,Area-34,4.89,18.05,0,Unknown,0,Unknown,0,Unknown,1925.67,1.51,4.4,4.2,True,False,False,False,False,False,True,1
03/01/2024,17:00:00,CNR4723252,583420,0,Area-2,Area-5,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,17
26/01/2024,20:00:00,CNR8016612,337669,0,Area-21,Area-2,3.72,24.34,0,Unknown,0,Unknown,0,Unknown,984.38,24.19,3.3,3.6,False,True,False,False,False,False,True,20
02/01/2024,15:00:00,CNR8142164,455875,0,Area-39,Area-18,7.95,29.8,0,Unknown,0,Unknown,0,Unknown,853.64,44.72,3.5,3.3,False,False,False,True,False,False,True,15
22/01/2024,17:00:00,CNR9990619,403753,1,Area-37,Area-45,19.18,4.41,0,Unknown,0,Unknown,0,Unknown,932.54,19.68,4.1,4.1,False,False,False,True,False,False,True,17
26/01/2024,8:00:00,CNR2020803,486028,0,Area-45,Area-13,10.39,15.75,0,Unknown,0,Unknown,1,Vehicle Breakdown,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,8
20/01/2024,4:00:00,CNR2532601,611283,0,Area-43,Area-37,13.31,24.0,0,Unknown,0,Unknown,0,Unknown,106.27,33.31,3.1,3.5,False,False,False,False,False,False,True,4
16/01/2024,6:00:00,CNR9883041,719907,1,Area-40,Area-15,4.5,11.43,0,Unknown,0,Unknown,0,Unknown,108.83,17.72,4.8,4.0,False,True,False,False,False,False,True,6
23/01/2024,1:00:00,CNR5543507,748356,1,Area-39,Area-35,3.7,7.6,0,Unknown,0,Unknown,0,Unknown,1526.61,21.03,3.7,4.3,False,False,False,True,False,False,True,1
05/01/2024,15:00:00,CNR3327897,965696,0,Area-46,Area-13,10.39,15.75,0,Unknown,0,Unknown,1,Vehicle Breakdown,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,15
